,strike,lastPrice,volume,impliedVolatility,maturity,type
127,561.0,4.07,280.0,0.015634843750000002,44,put
128,562.0,4.57,586.0,0.015634843750000002,44,put
130,564.0,4.92,479.0,0.015634843750000002,44,put
131,565.0,5.23,3412.0,0.015634843750000002,44,put
34,520.0,1.11,423.0,0.062509375,58,put
36,530.0,1.5,570.0,0.062509375,58,put
42,540.0,1.98,1097.0,0.0312596875,58,put
43,541.0,2.18,295.0,0.0312596875,58,put
48,545.0,2.47,533.0,0.0312596875,58,put
54,550.0,3.02,951.0,0.0312596875,58,put
60,555.0,3.45,281.0,0.0312596875,58,put
64,558.0,4.09,321.0,0.015634843750000002,58,put
66,560.0,4.45,1964.0,0.015634843750000002,58,put
72,565.0,5.49,7835.0,0.015634843750000002,58,put
14,420.0,0.35,568.0,0.2500075,79,put
22,460.0,0.59,461.0,0.12500875,79,put
29,495.0,1.09,337.0,0.12500875,79,put
30,500.0,1.2,318.0,0.062509375,79,put
37,535.0,2.76,291.0,0.062509375,79,put
40,550.0,4.64,807.0,0.0312596875,79,put
47,560.0,6.43,978.0,0.015634843750000002,79,put
23,375.0,0.23,721.0,0.2500075,90,put
24,380.0,0.25,480.0,0.2500075,90,put
25,385.0,0.26,319.0,0.2500075,90,put
28,400.0,0.32,1883.0,0.2500075,90,put
29,405.0,0.33,1343.0,0.2500075,90,put
30,410.0,0.38,476.0,0.2500075,90,put
36,440.0,0.51,471.0,0.12500875,90,put
38,450.0,0.59,1546.0,0.12500875,90,put
39,455.0,0.62,2273.0,0.12500875,90,put
42,470.0,0.8,516.0,0.12500875,90,put
43,475.0,0.83,2135.0,0.12500875,90,put
44,480.0,0.92,461.0,0.12500875,90,put
45,485.0,1.04,1167.0,0.12500875,90,put
46,490.0,1.13,2915.0,0.062509375,90,put
47,495.0,1.25,5515.0,0.062509375,90,put
48,500.0,1.4,7213.0,0.062509375,90,put
53,505.0,1.51,256.0,0.062509375,90,put
58,510.0,1.71,280.0,0.062509375,90,put
68,520.0,2.27,7136.0,0.062509375,90,put
69,521.0,2.33,344.0,0.062509375,90,put
73,525.0,2.59,419.0,0.062509375,90,put
77,529.0,2.85,286.0,0.062509375,90,put
78,530.0,2.99,10325.0,0.062509375,90,put
81,533.0,3.23,317.0,0.0312596875,90,put
82,534.0,3.19,661.0,0.0312596875,90,put
83,535.0,3.43,6814.0,0.0312596875,90,put
84,536.0,3.49,338.0,0.0312596875,90,put
85,537.0,3.49,255.0,0.0312596875,90,put
86,538.0,3.66,314.0,0.0312596875,90,put
88,540.0,3.94,2708.0,0.0312596875,90,put
89,541.0,3.97,412.0,0.0312596875,90,put
90,542.0,4.15,290.0,0.0312596875,90,put
91,543.0,4.1,318.0,0.0312596875,90,put
92,544.0,4.39,2282.0,0.0312596875,90,put
93,545.0,4.55,1156.0,0.0312596875,90,put
94,546.0,4.5,462.0,0.0312596875,90,put
96,548.0,4.87,271.0,0.0312596875,90,put
98,550.0,5.29,4201.0,0.0312596875,90,put
99,551.0,5.42,569.0,0.0312596875,90,put
100,552.0,5.58,390.0,0.0312596875,90,put
101,553.0,5.75,1159.0,0.0312596875,90,put
103,555.0,6.13,1689.0,0.015634843750000002,90,put
107,559.0,6.99,564.0,0.015634843750000002,90,put
108,560.0,7.16,2910.0,0.015634843750000002,90,put
109,561.0,7.36,1240.0,0.015634843750000002,90,put
110,562.0,7.57,283.0,0.015634843750000002,90,put
112,564.0,8.13,5263.0,0.015634843750000002,90,put
7,375.0,0.35,514.0,0.2500075,107,put
21,445.0,0.81,300.0,0.12500875,107,put
41,477.0,1.4,284.0,0.12500875,107,put
44,480.0,1.33,2008.0,0.062509375,107,put
64,500.0,1.89,986.0,0.062509375,107,put
86,522.0,3.46,778.0,0.062509375,107,put
114,550.0,6.27,1233.0,0.0312596875,107,put
0,120.0,0.02,651.0,0.500005,121,put
9,195.0,0.05,688.0,0.500005,121,put
50,400.0,0.75,2112.0,0.12500875,121,put
51,405.0,0.83,561.0,0.12500875,121,put
54,420.0,0.94,362.0,0.12500875,121,put
56,430.0,1.1,429.0,0.12500875,121,put
57,435.0,1.18,723.0,0.12500875,121,put
58,440.0,1.18,1072.0,0.12500875,121,put
59,445.0,1.3,779.0,0.12500875,121,put
60,450.0,1.36,814.0,0.12500875,121,put
62,460.0,1.52,362.0,0.12500875,121,put
63,465.0,1.71,608.0,0.062509375,121,put
64,470.0,1.77,440.0,0.062509375,121,put
65,475.0,1.91,406.0,0.062509375,121,put
66,480.0,2.09,757.0,0.062509375,121,put
68,490.0,2.48,1476.0,0.062509375,121,put
69,495.0,2.69,1412.0,0.062509375,121,put
70,500.0,2.95,9940.0,0.062509375,121,put
71,505.0,3.24,906.0,0.062509375,121,put
72,510.0,3.56,3244.0,0.062509375,121,put
73,515.0,3.85,383.0,0.062509375,121,put
74,520.0,4.26,1264.0,0.0312596875,121,put
75,525.0,4.76,569.0,0.0312596875,121,put
76,526.0,4.83,356.0,0.0312596875,121,put
78,528.0,5.05,465.0,0.0312596875,121,put
80,530.0,5.38,556.0,0.0312596875,121,put
83,533.0,6.01,479.0,0.0312596875,121,put
84,534.0,5.77,528.0,0.0312596875,121,put
85,535.0,5.94,1227.0,0.0312596875,121,put
89,539.0,6.35,256.0,0.0312596875,121,put
90,540.0,6.58,9478.0,0.0312596875,121,put
95,545.0,7.37,399.0,0.0312596875,121,put
100,550.0,8.18,2812.0,0.015634843750000002,121,put
101,551.0,8.39,279.0,0.015634843750000002,121,put
105,555.0,9.73,349.0,0.015634843750000002,121,put
107,557.0,9.32,547.0,0.015634843750000002,121,put
108,558.0,9.62,324.0,0.015634843750000002,121,put
109,559.0,9.94,257.0,0.015634843750000002,121,put
110,560.0,10.21,959.0,0.015634843750000002,121,put
12,410.0,1.01,301.0,0.12500875,149,put
13,415.0,1.04,688.0,0.12500875,149,put
47,459.0,1.72,9700.0,0.062509375,149,put
62,474.0,2.18,317.0,0.062509375,149,put
16,260.0,0.23,302.0,0.2500075,170,put
18,270.0,0.29,644.0,0.2500075,170,put
44,400.0,1.12,529.0,0.12500875,170,put
53,445.0,1.9,300.0,0.12500875,170,put
54,450.0,2.08,288.0,0.062509375,170,put
58,470.0,2.64,411.0,0.062509375,170,put
64,500.0,4.15,842.0,0.062509375,170,put
66,510.0,4.79,954.0,0.0312596875,170,put
70,530.0,6.93,1892.0,0.0312596875,170,put
74,550.0,9.92,1709.0,0.015634843750000002,170,put
22,450.0,2.34,1182.0,0.062509375,180,put
64,500.0,4.72,1060.0,0.062509375,180,put
73,550.0,12.22,505.0,0.015634843750000002,197,put
30,330.0,1.07,685.0,0.12500875,261,put
34,350.0,1.37,311.0,0.12500875,261,put
44,400.0,2.02,375.0,0.12500875,261,put
45,405.0,2.25,442.0,0.12500875,261,put
47,415.0,2.48,358.0,0.12500875,261,put
58,470.0,4.49,290.0,0.062509375,261,put
59,475.0,4.77,283.0,0.062509375,261,put
63,495.0,6.27,886.0,0.0312596875,261,put
64,500.0,6.6,589.0,0.0312596875,261,put
65,505.0,7.04,296.0,0.0312596875,261,put
66,510.0,7.59,481.0,0.0312596875,261,put
67,515.0,8.26,928.0,0.0312596875,261,put
68,520.0,8.72,3344.0,0.0312596875,261,put
69,525.0,9.4,886.0,0.0312596875,261,put
70,530.0,10.12,384.0,0.0312596875,261,put
71,535.0,10.81,394.0,0.015634843750000002,261,put
55,504.0,7.42,280.0,0.0312596875,271,put
25,275.0,1.06,685.0,0.12500875,352,put
31,305.0,1.37,326.0,0.12500875,352,put
39,345.0,1.9,394.0,0.12500875,352,put
56,524.0,14.2,278.0,0.015634843750000002,443,put
15,225.0,0.95,756.0,0.12500875,624,put
24,270.0,1.42,895.0,0.12500875,624,put
25,275.0,1.4,645.0,0.12500875,624,put
34,320.0,2.3,371.0,0.12500875,624,put
75,525.0,17.31,334.0,0.015634843750000002,624,put
13,215.0,1.11,904.0,0.12500875,807,put
60,450.0,9.7,437.0,0.0312596875,807,put
